filename,cell_name,cell_area
data12_gastritis.png,259,265.0
data12_gastritis.png,260,550.0
data12_gastritis.png,261,629.0
data12_gastritis.png,262,782.0
data12_gastritis.png,263,192.0
data12_gastritis.png,264,1253.0
data12_gastritis.png,265,1306.0
data12_gastritis.png,266,1607.0
data12_gastritis.png,267,3083.0
data12_gastritis.png,268,3027.0
data12_gastritis.png,269,620.0
data12_gastritis.png,270,1228.0
data12_gastritis.png,271,202.0
data12_gastritis.png,272,584.0
data12_gastritis.png,273,479.0
data12_gastritis.png,274,1262.0
data12_gastritis.png,275,1989.0
data12_gastritis.png,276,277.0
data12_gastritis.png,277,1644.0
data12_gastritis.png,278,1449.0
data12_gastritis.png,279,397.0
data12_gastritis.png,280,675.0
data12_gastritis.png,281,1048.0
data12_gastritis.png,282,451.0
data12_gastritis.png,283,2296.0
data12_gastritis.png,284,800.0
data12_gastritis.png,285,114.0
data12_gastritis.png,286,741.0
data12_gastritis.png,287,724.0
data12_gastritis.png,288,825.0
data12_gastritis.png,289,840.0
data12_gastritis.png,290,3149.0
data12_gastritis.png,291,873.0
data12_gastritis.png,292,1951.0
data12_gastritis.png,293,1218.0
data12_gastritis.png,294,657.0
data12_gastritis.png,295,1764.0
data12_gastritis.png,296,1706.0
data12_gastritis.png,297,1184.0
data12_gastritis.png,298,302.0
data12_gastritis.png,299,1326.0
data12_gastritis.png,300,146.0
data12_gastritis.png,301,424.0
data12_gastritis.png,302,905.0
data12_gastritis.png,303,331.0
